3,12,Missed Shot
62,264,Missed Shot
-107,298,Missed Shot
49,251,Made Shot
78,258,Made Shot
-116,251,Missed Shot
-3,48,Made Shot
-158,254,Missed Shot
227,1,Made Shot
-3,-4,Made Shot
-52,247,Missed Shot
-12,-3,Made Shot
163,183,Missed Shot
10,122,Made Shot
-78,-30,Missed Shot
-27,7,Missed Shot
-231,53,Missed Shot
184,183,Made Shot
-191,165,Missed Shot
135,218,Missed Shot
119,227,Made Shot
-9,22,Made Shot
14,267,Made Shot
-21,6,Missed Shot
131,229,Missed Shot
-11,3,Made Shot
-27,17,Missed Shot
-9,17,Made Shot
160,194,Missed Shot
224,341,Missed Shot
14,266,Missed Shot
-9,258,Made Shot
-239,61,Made Shot
6,263,Made Shot
-100,241,Made Shot
110,246,Missed Shot
-228,52,Missed Shot
62,72,Missed Shot
-153,217,Missed Shot
-103,238,Missed Shot
-20,-1,Made Shot
-16,29,Missed Shot
-22,10,Made Shot
-25,12,Missed Shot
-55,257,Made Shot
124,217,Made Shot
-122,231,Missed Shot
-18,50,Missed Shot
-18,28,Missed Shot
-27,248,Made Shot
-2,68,Made Shot
-17,10,Made Shot
120,231,Made Shot
6,13,Made Shot
-8,6,Made Shot
-27,18,Missed Shot
-232,73,Missed Shot
21,33,Missed Shot
237,50,Missed Shot
18,264,Missed Shot
-54,257,Made Shot
-63,255,Made Shot
6,21,Missed Shot
68,260,Missed Shot
74,253,Made Shot
2,11,Made Shot
-9,13,Missed Shot
1,6,Missed Shot
8,8,Missed Shot
-2,261,Missed Shot
7,3,Made Shot
186,178,Missed Shot
-11,14,Missed Shot
-223,73,Missed Shot
99,237,Made Shot
234,90,Missed Shot
1,14,Made Shot
-20,255,Made Shot
126,231,Missed Shot
67,148,Made Shot
-9,0,Made Shot
-143,206,Made Shot
3,9,Made Shot
-2,75,Missed Shot
1,1,Made Shot
157,190,Missed Shot
123,218,Missed Shot
-11,2,Made Shot
-13,12,Made Shot
-143,236,Made Shot
-207,158,Missed Shot
11,256,Missed Shot
158,215,Missed Shot
-117,233,Missed Shot
46,259,Missed Shot
-12,16,Missed Shot
-203,164,Missed Shot
-88,121,Made Shot
96,230,Missed Shot
41,249,Missed Shot
-11,12,Made Shot
-3,10,Made Shot
27,13,Missed Shot
-40,21,Missed Shot
147,223,Made Shot
8,39,Made Shot
166,204,Missed Shot
-132,257,Missed Shot
212,132,Missed Shot
-50,97,Missed Shot
29,29,Missed Shot
-145,38,Missed Shot
-55,48,Made Shot
1,68,Made Shot
176,198,Missed Shot
239,37,Made Shot
-33,5,Made Shot
-3,67,Made Shot
5,48,Made Shot
46,279,Missed Shot
126,224,Missed Shot
-19,263,Missed Shot
101,261,Missed Shot
17,266,Missed Shot
155,225,Missed Shot
88,247,Missed Shot
-18,77,Made Shot
-33,27,Missed Shot
-228,-17,Made Shot
180,186,Missed Shot
-7,13,Missed Shot
129,34,Made Shot
-9,69,Made Shot
81,75,Missed Shot
-1,4,Made Shot
-2,-1,Made Shot
-99,81,Made Shot
100,235,Made Shot
-41,15,Made Shot
237,-16,Made Shot
-58,95,Missed Shot
-9,0,Made Shot
62,247,Missed Shot
-59,250,Missed Shot
84,236,Missed Shot
186,219,Missed Shot
196,183,Missed Shot
-113,247,Missed Shot
7,126,Made Shot
12,269,Missed Shot
-19,4,Made Shot
-4,79,Missed Shot
177,197,Made Shot
-108,124,Made Shot
8,75,Missed Shot
162,206,Missed Shot
-2,12,Made Shot
20,0,Missed Shot
-152,230,Made Shot
22,76,Made Shot
231,112,Missed Shot
-8,260,Made Shot
-30,38,Missed Shot
146,207,Missed Shot
228,-10,Missed Shot
-2,6,Made Shot
5,49,Missed Shot
51,257,Missed Shot
0,262,Missed Shot
132,215,Made Shot
93,230,Missed Shot
-18,25,Missed Shot
-103,241,Missed Shot
163,199,Missed Shot
166,193,Missed Shot
-15,22,Missed Shot
90,242,Missed Shot
47,90,Missed Shot
-11,55,Missed Shot
-51,58,Missed Shot
133,224,Made Shot
32,294,Missed Shot
-4,13,Made Shot
-55,273,Made Shot
-2,14,Made Shot
132,225,Made Shot
199,148,Made Shot
9,11,Made Shot
-8,253,Made Shot
103,241,Made Shot
-22,17,Missed Shot
-15,9,Made Shot
-14,16,Missed Shot
-21,8,Missed Shot
-24,3,Missed Shot
-221,26,Missed Shot
221,12,Missed Shot
166,196,Missed Shot
-149,223,Missed Shot
47,118,Missed Shot
-176,221,Made Shot
65,253,Missed Shot
102,236,Missed Shot
-225,16,Made Shot
135,220,Made Shot
154,199,Missed Shot
-103,227,Made Shot
-225,90,Missed Shot
123,229,Made Shot
22,14,Missed Shot
8,1,Made Shot
-20,9,Made Shot
6,42,Missed Shot
-230,93,Made Shot
241,106,Missed Shot
-111,224,Missed Shot
153,235,Missed Shot
-15,-1,Made Shot
155,89,Made Shot
131,239,Made Shot
-7,81,Made Shot
-212,236,Missed Shot
-52,169,Made Shot
-171,189,Missed Shot
125,216,Missed Shot
-3,91,Made Shot
-8,21,Made Shot
53,260,Made Shot
221,81,Missed Shot
7,24,Made Shot
1,13,Made Shot
232,106,Made Shot
-19,13,Missed Shot
232,52,Missed Shot
-3,46,Missed Shot
-29,15,Made Shot
20,36,Made Shot
-19,8,Made Shot
-196,177,Missed Shot
-68,263,Missed Shot
17,9,Made Shot
-8,88,Made Shot
96,237,Missed Shot
-18,15,Made Shot
223,27,Made Shot
42,252,Missed Shot
228,-3,Missed Shot
124,233,Made Shot
-160,220,Made Shot
-27,17,Made Shot
-12,275,Missed Shot
18,16,Made Shot
200,235,Made Shot
212,162,Missed Shot
24,55,Missed Shot
22,18,Missed Shot
-17,11,Made Shot
122,226,Made Shot
19,5,Made Shot
-40,101,Missed Shot
-52,100,Missed Shot
-6,28,Missed Shot
214,132,Missed Shot
25,263,Made Shot
-17,8,Made Shot
24,12,Missed Shot
-223,104,Made Shot
163,200,Made Shot
18,8,Missed Shot
6,260,Made Shot
-111,259,Made Shot
27,256,Made Shot
-212,132,Made Shot
-158,192,Missed Shot
-9,19,Missed Shot
147,323,Missed Shot
150,205,Missed Shot
-11,52,Missed Shot
-3,25,Made Shot
-90,234,Missed Shot
110,45,Made Shot
109,172,Missed Shot
-8,17,Missed Shot
-7,16,Made Shot
-3,4,Made Shot
-16,16,Missed Shot
231,-3,Missed Shot
-234,-31,Made Shot
-56,65,Missed Shot
13,1,Made Shot
-95,236,Missed Shot
145,205,Made Shot
-66,258,Made Shot
228,17,Missed Shot
-11,11,Missed Shot
-100,277,Made Shot
4,278,Missed Shot
234,0,Missed Shot
-16,0,Missed Shot
133,215,Missed Shot
-139,230,Made Shot
12,267,Missed Shot
90,260,Missed Shot
137,213,Made Shot
-106,179,Missed Shot
-81,185,Made Shot
12,261,Missed Shot
12,61,Made Shot
23,263,Missed Shot
-234,62,Missed Shot
-25,33,Made Shot
-141,206,Missed Shot
-209,179,Missed Shot
-125,237,Missed Shot
-36,148,Missed Shot
154,209,Missed Shot
-44,25,Made Shot
124,251,Made Shot
145,239,Missed Shot
166,200,Made Shot
-18,7,Missed Shot
91,257,Missed Shot
-200,185,Made Shot
-27,22,Made Shot
89,277,Missed Shot
-15,273,Missed Shot
27,47,Missed Shot
165,205,Missed Shot
-106,248,Missed Shot
185,182,Made Shot
-93,264,Made Shot
-145,256,Made Shot
2,249,Made Shot
15,253,Missed Shot
204,127,Missed Shot
29,251,Missed Shot
18,23,Made Shot
-9,12,Made Shot
86,235,Made Shot
-6,107,Missed Shot
-14,2,Made Shot
2,4,Missed Shot
-3,5,Missed Shot
102,231,Missed Shot
81,241,Made Shot
-8,6,Made Shot
69,239,Missed Shot
60,277,Missed Shot
-86,232,Made Shot
-9,17,Made Shot
127,230,Missed Shot
-8,71,Made Shot
-16,261,Made Shot
201,168,Missed Shot
8,267,Missed Shot
-4,109,Missed Shot
57,99,Made Shot
-113,101,Missed Shot
-86,240,Missed Shot
-51,269,Missed Shot
-79,252,Made Shot
47,250,Made Shot
210,127,Made Shot
67,264,Missed Shot
33,269,Missed Shot
-168,214,Missed Shot
-5,18,Missed Shot
18,264,Missed Shot
-9,10,Made Shot
114,247,Made Shot
-22,48,Made Shot
-35,60,Made Shot
116,222,Missed Shot
-24,16,Missed Shot
10,46,Missed Shot
214,143,Missed Shot
35,42,Made Shot
17,67,Made Shot
14,13,Made Shot
87,276,Missed Shot
9,15,Made Shot
215,173,Made Shot
14,-1,Missed Shot
45,262,Missed Shot
147,216,Missed Shot
104,245,Missed Shot
-201,155,Missed Shot
-4,19,Made Shot
-4,68,Missed Shot
7,15,Made Shot
-12,22,Made Shot
4,36,Made Shot
93,248,Missed Shot
-38,31,Missed Shot
-8,265,Missed Shot
4,37,Missed Shot
-73,264,Missed Shot
15,27,Missed Shot
79,251,Missed Shot
-77,236,Missed Shot
-5,78,Made Shot
165,234,Missed Shot
7,35,Missed Shot
-4,29,Made Shot
-21,303,Missed Shot
2,282,Missed Shot
-15,25,Made Shot
-8,79,Made Shot
-103,268,Missed Shot
50,250,Missed Shot
1,29,Made Shot
8,17,Missed Shot
98,241,Missed Shot
9,50,Made Shot
121,231,Missed Shot
5,31,Made Shot
14,36,Made Shot
202,162,Missed Shot
9,16,Made Shot
8,100,Made Shot
-13,104,Missed Shot
34,268,Missed Shot
168,206,Missed Shot
-38,62,Missed Shot
82,247,Missed Shot
1,17,Missed Shot
101,256,Missed Shot
-11,13,Made Shot
2,47,Missed Shot
-28,68,Missed Shot
-2,34,Missed Shot
-84,260,Missed Shot
-11,12,Made Shot
112,232,Made Shot
-2,18,Made Shot
154,220,Missed Shot
6,33,Missed Shot
-123,258,Missed Shot
-93,11,Made Shot
-3,27,Missed Shot
-43,-31,Missed Shot
211,122,Missed Shot
8,65,Made Shot
-164,186,Made Shot
30,300,Made Shot
-150,205,Missed Shot
9,41,Missed Shot
19,52,Missed Shot
2,4,Made Shot
16,259,Missed Shot
196,175,Made Shot
-125,222,Missed Shot
140,215,Made Shot
-7,254,Missed Shot
-8,69,Missed Shot
2,11,Made Shot
55,258,Made Shot
-190,164,Made Shot
228,62,Missed Shot
-2,260,Missed Shot
-6,6,Made Shot
3,13,Missed Shot
137,226,Made Shot
23,257,Made Shot
-2,8,Made Shot
11,58,Made Shot
-5,11,Missed Shot
0,8,Made Shot
43,250,Missed Shot
1,15,Made Shot
141,287,Missed Shot
-183,224,Missed Shot
27,22,Made Shot
-16,15,Made Shot
-183,179,Made Shot
-6,40,Missed Shot
-228,62,Missed Shot
-22,19,Made Shot
-18,20,Made Shot
-143,243,Missed Shot
226,119,Missed Shot
-4,268,Missed Shot
-147,229,Made Shot
23,69,Missed Shot
-55,278,Missed Shot
-22,9,Made Shot
-26,16,Made Shot
83,325,Missed Shot
227,113,Made Shot
-82,246,Missed Shot
-115,241,Missed Shot
214,120,Missed Shot
-3,154,Missed Shot
-129,251,Made Shot
-18,25,Missed Shot
38,262,Made Shot
-51,259,Missed Shot
46,60,Made Shot
-125,251,Missed Shot
-29,7,Missed Shot
166,202,Missed Shot
-47,33,Made Shot
-109,239,Made Shot
-10,6,Made Shot
-11,10,Missed Shot
9,24,Missed Shot
-11,-1,Missed Shot
-30,10,Made Shot
-10,13,Missed Shot
-3,9,Missed Shot
-222,-32,Missed Shot
-48,52,Missed Shot
-174,171,Made Shot
19,35,Missed Shot
-73,253,Missed Shot
79,246,Missed Shot
-2,43,Made Shot
-16,253,Missed Shot
7,8,Made Shot
-33,20,Missed Shot
-9,39,Missed Shot
-46,71,Made Shot
205,146,Missed Shot
-11,53,Missed Shot
-125,223,Missed Shot
-27,6,Missed Shot
-93,254,Made Shot
44,252,Made Shot
71,159,Missed Shot
-32,49,Made Shot
-33,70,Made Shot
-2,105,Made Shot
11,85,Made Shot
16,92,Missed Shot
-46,37,Made Shot
0,268,Missed Shot
168,196,Made Shot
106,228,Missed Shot
183,178,Missed Shot
-8,7,Made Shot
-41,260,Missed Shot
131,220,Missed Shot
-225,41,Made Shot
-54,21,Made Shot
-19,-4,Missed Shot
93,237,Missed Shot
-8,10,Made Shot
-52,84,Made Shot
17,78,Made Shot
120,243,Missed Shot
196,157,Made Shot
-122,130,Missed Shot
-120,231,Missed Shot
1,8,Made Shot
-10,17,Made Shot
-4,13,Made Shot
81,256,Missed Shot
-63,96,Missed Shot
-97,239,Missed Shot
-90,95,Missed Shot
-6,-6,Made Shot
-35,105,Made Shot
158,188,Missed Shot
-150,197,Missed Shot
82,250,Missed Shot
33,250,Missed Shot
172,208,Made Shot
-42,251,Made Shot
-52,261,Missed Shot
-19,0,Made Shot
89,233,Made Shot
-16,16,Missed Shot
134,222,Missed Shot
-87,239,Missed Shot
-112,233,Missed Shot
-197,181,Missed Shot
193,155,Missed Shot
40,43,Missed Shot
55,191,Missed Shot
-11,11,Missed Shot
-3,252,Missed Shot
-8,-3,Missed Shot
8,62,Missed Shot
0,-6,Missed Shot
95,230,Missed Shot
118,-14,Missed Shot
239,0,Made Shot
-210,141,Missed Shot
-1,16,Missed Shot
22,10,Missed Shot
203,152,Missed Shot
-22,55,Made Shot
3,13,Missed Shot
-20,3,Made Shot
177,210,Made Shot
13,266,Missed Shot
-8,29,Missed Shot
-60,251,Missed Shot
237,58,Made Shot
16,69,Made Shot
-19,6,Made Shot
-160,252,Missed Shot
36,8,Made Shot
81,264,Missed Shot
-30,16,Made Shot
81,258,Missed Shot
122,257,Missed Shot
95,244,Made Shot
167,211,Missed Shot
-33,29,Made Shot
-28,28,Missed Shot
209,190,Made Shot
-7,8,Missed Shot
-9,141,Made Shot
-14,268,Missed Shot
-163,216,Missed Shot
-38,19,Made Shot
-13,30,Made Shot
-57,30,Missed Shot
0,283,Missed Shot
-25,15,Made Shot
116,243,Missed Shot
126,252,Missed Shot
11,177,Made Shot
11,38,Missed Shot
-61,254,Made Shot
-8,16,Missed Shot
-5,6,Made Shot
3,1,Made Shot
239,8,Missed Shot
100,226,Missed Shot
3,46,Missed Shot
15,175,Missed Shot
36,247,Missed Shot
0,5,Missed Shot
-5,12,Made Shot
-5,42,Made Shot
195,145,Missed Shot
0,68,Made Shot
1,266,Missed Shot
-5,11,Made Shot
-4,11,Made Shot
101,230,Missed Shot
44,256,Made Shot
-58,268,Made Shot
-184,224,Missed Shot
2,3,Made Shot
-227,20,Missed Shot
7,59,Made Shot
-110,86,Missed Shot
-206,157,Made Shot
4,290,Missed Shot
11,5,Missed Shot
238,22,Missed Shot
-78,37,Missed Shot
20,7,Missed Shot
15,41,Made Shot
-221,107,Made Shot
-2,256,Missed Shot
9,59,Made Shot
-55,110,Made Shot
5,83,Missed Shot
-6,-4,Missed Shot
15,264,Missed Shot
180,204,Made Shot
96,255,Missed Shot
-4,89,Missed Shot
-136,232,Missed Shot
-173,190,Made Shot
-22,13,Made Shot
121,239,Missed Shot
38,277,Missed Shot
-14,103,Missed Shot
12,247,Missed Shot
-151,203,Missed Shot
-5,9,Missed Shot
-13,247,Missed Shot
6,58,Made Shot
-38,255,Made Shot
133,206,Missed Shot
-8,3,Made Shot
5,4,Made Shot
-228,48,Missed Shot
-18,41,Missed Shot
14,251,Missed Shot
127,217,Made Shot
-132,215,Made Shot
-7,17,Made Shot
32,48,Missed Shot
-179,188,Made Shot
109,223,Missed Shot
-226,1,Missed Shot
6,8,Missed Shot
179,184,Made Shot
10,49,Made Shot
-5,5,Missed Shot
-35,52,Missed Shot
-24,34,Made Shot
-1,-3,Missed Shot
-1,59,Made Shot
182,184,Missed Shot
-19,22,Made Shot
-121,258,Missed Shot
-7,60,Missed Shot
105,226,Made Shot
116,232,Made Shot
-22,59,Missed Shot
-7,55,Made Shot
36,21,Missed Shot
-24,41,Missed Shot
73,257,Missed Shot
-4,251,Missed Shot
-204,158,Missed Shot
-63,56,Made Shot
-130,176,Missed Shot
236,-17,Missed Shot
7,109,Missed Shot
87,241,Made Shot
-19,8,Made Shot
-10,271,Made Shot
-120,235,Made Shot
92,243,Made Shot
-123,171,Missed Shot
-8,0,Missed Shot
22,95,Missed Shot
3,8,Made Shot
98,236,Missed Shot
210,146,Made Shot
-140,225,Made Shot
3,6,Made Shot
-115,248,Made Shot
5,28,Made Shot
-46,37,Missed Shot
161,238,Made Shot
5,36,Made Shot
-19,29,Made Shot
-67,272,Missed Shot
8,284,Made Shot
111,29,Made Shot
4,28,Missed Shot
-8,18,Missed Shot
-116,31,Missed Shot
-33,33,Missed Shot
116,256,Made Shot
15,89,Missed Shot
-12,39,Missed Shot
162,232,Made Shot
3,50,Made Shot
147,214,Missed Shot
3,294,Made Shot
-27,37,Made Shot
-63,43,Made Shot
-18,87,Missed Shot
141,222,Missed Shot
66,25,Made Shot
-65,155,Missed Shot
-22,100,Missed Shot
-26,257,Missed Shot
0,260,Made Shot
145,284,Made Shot
152,256,Made Shot
-3,66,Missed Shot
35,80,Made Shot
17,42,Made Shot
5,50,Made Shot
108,239,Missed Shot
-1,21,Made Shot
-136,208,Missed Shot
226,-6,Made Shot
111,131,Made Shot
11,62,Missed Shot
181,192,Made Shot
83,276,Missed Shot
-221,122,Made Shot
-128,25,Missed Shot
6,1,Missed Shot
-2,295,Missed Shot
-33,268,Missed Shot
-85,250,Made Shot
202,145,Made Shot
-121,273,Missed Shot
-28,6,Made Shot
-61,264,Made Shot
-112,247,Missed Shot
-55,99,Made Shot
9,22,Missed Shot
-18,74,Missed Shot
64,32,Missed Shot
-12,31,Made Shot
-85,258,Missed Shot
-12,29,Made Shot
-14,25,Missed Shot
-188,185,Missed Shot
-18,60,Made Shot
-11,26,Made Shot
231,25,Made Shot
22,110,Missed Shot
7,27,Missed Shot
-2,108,Missed Shot
11,14,Made Shot
-13,16,Missed Shot
29,282,Missed Shot
62,278,Missed Shot
17,64,Missed Shot
35,289,Missed Shot
-236,59,Missed Shot
45,113,Made Shot
7,5,Made Shot
115,308,Missed Shot
-7,8,Made Shot
-100,44,Made Shot
48,39,Missed Shot
86,22,Missed Shot
-126,217,Missed Shot
-30,253,Made Shot
-111,236,Missed Shot
5,13,Missed Shot
134,221,Made Shot
-225,11,Missed Shot
-8,28,Missed Shot
-90,281,Missed Shot
-1,7,Made Shot
78,31,Made Shot
-54,13,Made Shot
-177,187,Missed Shot
-53,71,Missed Shot
165,200,Made Shot
-13,10,Missed Shot
60,251,Made Shot
107,235,Missed Shot
-52,256,Made Shot
107,231,Missed Shot
-66,257,Made Shot
149,223,Missed Shot
-116,246,Made Shot
-234,46,Made Shot
-28,256,Missed Shot
-16,25,Missed Shot
3,2,Made Shot
-66,247,Made Shot
-82,253,Made Shot
-120,265,Missed Shot
-137,273,Missed Shot
129,235,Missed Shot
-6,4,Made Shot
-129,242,Missed Shot
3,31,Missed Shot
172,218,Missed Shot
0,14,Made Shot
-234,15,Missed Shot
-76,253,Missed Shot
123,267,Missed Shot
228,25,Made Shot
3,93,Made Shot
224,85,Missed Shot
-85,245,Missed Shot
14,258,Missed Shot
32,94,Made Shot
11,82,Made Shot
96,251,Made Shot
170,199,Missed Shot
-113,241,Missed Shot
-5,249,Missed Shot
-17,13,Made Shot
19,6,Made Shot
-23,23,Missed Shot
-43,20,Missed Shot
-158,197,Missed Shot
-13,256,Made Shot
-136,225,Made Shot
185,173,Made Shot
-13,7,Made Shot
-9,18,Made Shot
-14,13,Made Shot
14,270,Missed Shot
35,271,Missed Shot
28,264,Missed Shot
-14,255,Made Shot
206,145,Made Shot
54,255,Made Shot
-124,226,Made Shot
11,8,Made Shot
-5,22,Made Shot
-5,32,Made Shot
234,11,Made Shot
-7,44,Missed Shot
130,210,Made Shot
143,225,Missed Shot
-11,3,Made Shot
179,194,Missed Shot
0,19,Made Shot
1,0,Made Shot
-75,240,Missed Shot
122,235,Made Shot
-8,262,Missed Shot
36,32,Missed Shot
166,185,Made Shot
221,111,Missed Shot
35,5,Missed Shot
-19,44,Missed Shot
11,-1,Missed Shot
84,247,Missed Shot
107,230,Missed Shot
8,272,Missed Shot
54,258,Made Shot
4,47,Missed Shot
189,159,Made Shot
-11,2,Made Shot
22,4,Made Shot
94,257,Missed Shot
-15,1,Missed Shot
-29,279,Missed Shot
39,15,Made Shot
195,216,Missed Shot
210,156,Made Shot
217,156,Made Shot
179,205,Missed Shot
-35,10,Missed Shot
-7,1,Made Shot
-28,23,Made Shot
-138,207,Made Shot
-12,16,Made Shot
-163,223,Missed Shot
-128,267,Made Shot
8,27,Missed Shot
-2,93,Made Shot
-227,45,Made Shot
-8,19,Made Shot
-108,255,Made Shot
-6,69,Missed Shot
-157,302,Made Shot
-30,15,Missed Shot
-13,5,Made Shot
-120,233,Missed Shot
138,214,Missed Shot
22,268,Made Shot
-17,5,Missed Shot
-18,10,Missed Shot
-183,221,Missed Shot
-11,20,Made Shot
207,121,Made Shot
-143,222,Missed Shot
-2,12,Missed Shot
-14,16,Made Shot
-93,253,Missed Shot
-77,239,Made Shot
-12,59,Made Shot
-40,43,Missed Shot
14,33,Made Shot
13,41,Made Shot
204,150,Missed Shot
-69,335,Missed Shot
130,231,Made Shot
125,248,Missed Shot
90,243,Made Shot
8,57,Missed Shot
-14,1,Missed Shot
3,276,Missed Shot
32,241,Missed Shot
